accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,imu_time,fix_type,pdop,num_svs,latitude,longitude,altitude,course_deg,speed,time_of_day,roll,pitch,yaw,baro_pressure_mbar,baro_temp_c,mag_x_cal,mag_y_cal,mag_z_cal
0.45462185,-0.2525677,9.790442,0.043385506,0.029893517,0.018594503,-400.0,-276.0,-3.0,426708800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.81984,87.3406,135.4083,981.27264,24.810272,120.5724,-363.3466,-473.18982
0.44084543,-0.26175198,9.785851,0.043385506,0.029893517,-0.016405523,-400.0,-274.0,-1.0,428011200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.78777,87.340965,135.43576,981.27264,24.810272,120.544876,-359.51294,-469.43164
0.44543758,-0.25715983,9.781258,0.043385506,0.029893517,-0.016405523,-404.0,-282.0,-6.0,429313950.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.75989,87.34177,135.4608,981.27264,24.810272,127.95988,-375.0808,-478.64886
0.459214,-0.25715983,9.785851,0.008385479,-0.040106535,0.018594503,-399.0,-271.0,-7.0,430615940.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.73335,87.34052,135.48317,981.27313,24.814812,118.59684,-353.32147,-481.13336
0.46380612,-0.26634413,9.776666,0.043385506,-0.005106449,0.05359447,-400.0,-274.0,1.0,431918300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.70877,87.339714,135.50186,981.27313,24.814812,120.56439,-359.6057,-465.5807
0.45462185,-0.26634413,9.776666,0.043385506,-0.005106449,0.088594496,-401.0,-271.0,3.0,433220670.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.68117,87.33905,135.52586,981.27313,24.814812,122.33224,-353.83237,-461.85913
0.44084543,-0.25715983,9.781258,0.07838553,-0.005106449,0.018594503,-399.0,-271.0,3.0,434523070.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.6689,87.339485,135.53323,981.27313,24.814812,118.694435,-353.7853,-461.87863
0.43625328,-0.23419914,9.781258,0.043385506,0.064893484,0.018594503,-399.0,-277.0,3.0,435825440.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.64723,87.34163,135.54712,981.27313,24.814812,118.83558,-365.56458,-461.60034
0.43625328,-0.21123843,9.781258,0.07838553,-0.005106449,-0.05140549,-400.0,-275.0,-2.0,437127800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.66248,87.34288,135.52797,981.2718,24.814812,120.55864,-361.42975,-471.31073
0.44084543,-0.20205414,9.785851,0.008385479,0.029893517,-0.016405523,-398.0,-279.0,2.0,438430200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.65494,87.344055,135.52571,981.2718,24.814812,117.05397,-369.42108,-463.4428
0.4500297,-0.22042271,9.795034,-0.026614487,-0.005106449,-0.016405523,-399.0,-275.0,-2.0,439732580.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.63208,87.34361,135.54242,981.2718,24.814812,118.73974,-361.40622,-471.3205
0.4500297,-0.23879129,9.795034,0.008385479,-0.005106449,-0.016405523,-403.0,-274.0,-1.0,441034940.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.6104,87.34347,135.56422,981.2718,24.814812,126.00158,-359.5835,-469.40234
0.45462185,-0.24797554,9.790442,-0.026614487,-0.040106535,-0.016405523,-399.0,-278.0,-3.0,442337300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.57799,87.34214,135.58914,981.2718,24.814812,118.80055,-367.24948,-473.1068
0.46380612,-0.25715983,9.785851,0.008385479,0.064893484,-0.016405523,-403.0,-273.0,5.0,443639700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.539,87.34258,135.62834,981.27295,24.827286,126.036606,-357.89856,-457.89587
0.45462185,-0.26175198,9.776666,0.008385479,-0.005106449,-0.016405523,-403.0,-274.0,-2.0,444942080.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.5054,87.34184,135.66206,981.27295,24.827286,125.99181,-359.5371,-471.32782
0.44543758,-0.26175198,9.781258,-0.026614487,-0.005106449,0.018594503,-399.0,-275.0,-1.0,446244450.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.45732,87.341255,135.70366,981.27295,24.827286,118.749504,-361.4526,-469.39502
0.44084543,-0.27093625,9.785851,-0.026614487,-0.005106449,0.018594503,-403.0,-275.0,-7.0,447546850.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.40277,87.34052,135.7573,981.27295,24.827286,125.966545,-361.2684,-480.90878
0.44543758,-0.26634413,9.785851,0.008385479,-0.005106449,0.018594503,-402.0,-269.0,-2.0,448849200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.36418,87.339935,135.79675,981.27295,24.827286,124.05529,-349.6975,-471.56952
0.459214,-0.23879129,9.785851,0.008385479,-0.005106449,0.018594503,-401.0,-272.0,4.0,450151580.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.34593,87.33986,135.81284,981.2738,24.827286,122.365524,-355.84198,-459.88727
0.459214,-0.22501485,9.781258,-0.026614487,0.029893517,-0.016405523,-397.0,-274.0,-2.0,451453980.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.31934,87.339485,135.83107,981.2738,24.827286,115.07841,-359.39597,-471.38638
0.45462185,-0.22042271,9.776666,-0.026614487,-0.005106449,-0.016405523,-404.0,-275.0,-2.0,452756350.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.29979,87.339195,135.85164,981.2738,24.827286,127.834236,-361.52383,-471.2717
0.44084543,-0.22501485,9.790442,0.008385479,-0.005106449,0.018594503,-405.0,-271.0,-1.0,454058720.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.28502,87.339485,135.8704,981.2738,24.827286,129.5688,-353.7409,-469.52197
0.44084543,-0.229607,9.790442,0.008385479,-0.005106449,-0.05140549,-399.0,-274.0,-7.0,455361120.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.26906,87.33964,135.88194,981.2738,24.827286,118.66741,-359.21112,-480.9942
0.45462185,-0.23879129,9.790442,0.008385479,-0.005106449,-0.016405523,-398.0,-276.0,-4.0,456663500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.25058,87.33912,135.89253,981.2743,24.832108,116.92484,-363.25314,-475.13483
0.4500297,-0.25715983,9.781258,0.008385479,-0.005106449,-0.016405523,-402.0,-278.0,-1.0,457965860.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.22043,87.33905,135.91951,981.2743,24.832108,124.27678,-367.4128,-469.2266
0.43625328,-0.26175198,9.781258,0.008385479,0.029893517,0.018594503,-402.0,-276.0,-1.0,459268220.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.17805,87.339424,135.95879,981.2743,24.832108,124.22973,-363.4864,-469.31934
0.46830404,-0.23874325,9.788472,-0.061614513,-0.005106449,0.05359447,-400.0,-271.0,5.0,494432450.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.61595,87.33905,136.464,981.27234,24.853088,120.53286,-353.90158,-458.0179
0.44993955,-0.23874345,9.788481,-0.061614513,0.029893517,0.05359447,-401.0,-271.0,-4.0,495734850.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.57005,87.3389,136.5081,981.2711,24.853088,122.26392,-353.50766,-475.33746
0.4361658,-0.23874341,9.783889,-0.061614513,-0.040106535,0.018594503,-399.0,-273.0,-3.0,497037220.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.53204,87.33772,136.54083,981.2711,24.853088,118.68293,-357.4334,-473.3387
0.43616334,-0.24333322,9.779241,-0.026614487,0.029893517,0.018594503,-400.0,-273.0,-8.0,498339600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.49275,87.33831,136.5769,981.2711,24.853088,120.45303,-357.22504,-482.95633
0.4407567,-0.24792564,9.779289,-0.026614487,-0.005106449,-0.016405523,-403.0,-276.0,4.0,499642000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.4581,87.33802,136.6105,981.2711,24.853088,126.09743,-363.74185,-459.6822
0.44993186,-0.25251278,9.783723,-0.026614487,-0.005106449,0.018594503,-404.0,-272.0,-4.0,500944350.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.42282,87.33751,136.64839,981.2711,24.853088,127.74415,-355.54144,-475.26178
0.46370813,-0.2571055,9.779191,0.043385506,-0.040106535,-0.016405523,-405.0,-274.0,-6.0,502246720.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.41798,87.33597,136.6564,981.27124,24.854507,129.59058,-359.39865,-479.0102
0.46373898,-0.26171407,9.77525,0.008385479,-0.005106449,-0.016405523,-405.0,-278.0,-6.0,503549120.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.39351,87.33493,136.68178,981.27124,24.854507,129.68468,-367.2515,-478.82465
0.459124,-0.2571094,9.779341,0.043385506,0.029893517,0.018594503,-409.0,-276.0,-1.0,504851500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.37648,87.33552,136.70589,981.27124,24.854507,136.96204,-363.65106,-469.25104
0.4545304,-0.24792567,9.77929,-0.026614487,0.029893517,0.018594503,-406.0,-280.0,-4.0,506153860.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.34007,87.33501,136.74234,981.27124,24.854507,131.57014,-371.2942,-474.87122
0.4453719,-0.22957315,9.779816,0.008385479,0.029893517,0.018594503,-400.0,-272.0,-2.0,507456260.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.32407,87.33597,136.75533,981.27124,24.854507,120.48806,-355.54013,-471.44986
0.4407582,-0.22956157,9.779323,0.008385479,-0.005106449,0.018594503,-401.0,-281.0,-4.0,508758620.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.31209,87.336105,136.76048,981.2704,24.854507,122.49917,-373.13977,-474.87363
0.4407696,-0.24334154,9.784167,0.043385506,-0.005106449,-0.016405523,-400.0,-275.0,-4.0,510061000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.3044,87.33626,136.76384,981.2704,24.854507,120.53912,-361.33698,-475.16168
0.44995028,-0.2479318,9.788714,0.008385479,0.029893517,-0.016405523,-404.0,-272.0,-4.0,511363400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.27974,87.33669,136.79182,981.2704,24.854507,127.74415,-355.54144,-475.26178
0.45912153,-0.24792562,9.78388,-0.061614513,0.029893517,-0.086405516,-402.0,-274.0,-6.0,512665760.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.23569,87.3364,136.83679,981.2704,24.854507,124.13388,-359.32806,-479.03946
0.45913506,-0.24793293,9.779576,0.008385479,0.029893517,-0.05140549,-404.0,-272.0,3.0,513968130.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.21443,87.3364,136.8613,981.2704,24.854507,127.81246,-355.86615,-461.78345
0.45453,-0.24792545,9.788465,0.008385479,0.029893517,-0.016405523,-398.0,-277.0,-1.0,515270530.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.19144,87.336555,136.87613,981.27124,24.863014,116.977646,-365.3555,-469.312
0.45453006,-0.25251672,9.7838745,0.043385506,-0.005106449,-0.016405523,-403.0,-273.0,2.0,516572900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.18297,87.336555,136.88542,981.27124,24.863014,126.007324,-357.75943,-463.6723
0.45453906,-0.2617043,9.774885,-0.026614487,-0.005106449,0.018594503,-398.0,-273.0,-1.0,517875300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.14514,87.33552,136.9165,981.27124,24.863014,116.88355,-357.50266,-469.49753
0.45453635,-0.26170275,9.774827,0.008385479,-0.005106449,0.05359447,-405.0,-275.0,-3.0,519177660.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.11842,87.334496,136.94434,981.27124,24.863014,129.64339,-361.50098,-473.1874
0.454547,-0.26170886,9.775056,0.008385479,-0.005106449,-0.016405523,-402.0,-272.0,1.0,520480030.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.0932,87.333466,136.9692,981.27124,24.863014,124.15514,-355.72632,-465.65393
0.4453622,-0.25252497,9.779603,0.008385479,0.029893517,0.018594503,-407.0,-278.0,-1.0,521782430.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.0651,87.33405,137.00027,981.2717,24.863014,133.37128,-367.53046,-469.1778
0.43617374,-0.23415643,9.784066,0.043385506,-0.005106449,-0.016405523,-399.0,-275.0,1.0,523084800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.06314,87.33493,136.99666,981.2717,24.863014,118.76902,-361.54538,-465.54407
0.43617412,-0.22956534,9.779483,-0.026614487,-0.005106449,-0.05140549,-400.0,-270.0,-1.0,524387230.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.04112,87.33508,137.01788,981.2717,24.863014,120.45078,-351.6601,-469.61716
0.44994354,-0.22956304,9.7839775,0.008385479,-0.005106449,0.018594503,-402.0,-275.0,1.0,525689570.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.03326,87.33493,137.02333,981.2717,24.863014,124.22572,-361.61594,-465.51477
0.4453502,-0.2341532,9.788522,-0.026614487,-0.040106535,0.018594503,-406.0,-272.0,-2.0,526992000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.01534,87.33391,137.04623,981.2717,24.863014,131.40147,-355.68127,-471.39133
0.44994158,-0.247927,9.783934,-0.026614487,-0.005106449,-0.016405523,-399.0,-271.0,-4.0,528294300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.98598,87.33317,137.07213,981.2725,24.872086,118.62612,-353.4606,-475.35696
0.45453495,-0.25711066,9.783979,0.008385479,0.029893517,0.018594503,-402.0,-273.0,1.0,529596700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.95825,87.33317,137.09868,981.2725,24.872086,124.17867,-357.6895,-465.60754
0.44535047,-0.25710952,9.7885275,0.043385506,-0.005106449,0.018594503,-402.0,-276.0,-4.0,530899070.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.94518,87.33317,137.10909,981.2725,24.872086,124.20045,-363.34723,-475.09576
0.44075954,-0.24792723,9.779352,0.008385479,-0.005106449,-0.05140549,-400.0,-269.0,-2.0,532201440.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.92615,87.333466,137.12825,981.2725,24.872086,120.41749,-349.65048,-471.58902
0.445353,-0.24792847,9.77481,-0.026614487,-0.005106449,-0.016405523,-403.0,-272.0,1.0,533503840.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.89589,87.33258,137.15953,981.27295,24.872086,125.97405,-355.74985,-465.64417
0.45452854,-0.25710705,9.783842,-0.026614487,-0.005106449,0.018594503,-405.0,-273.0,1.0,534806200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.8625,87.33156,137.19565,981.27295,24.872086,129.63536,-357.7601,-465.57828
0.44993263,-0.25251323,9.78374,-0.026614487,-0.005106449,0.05359447,-401.0,-274.0,-3.0,536108600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.83015,87.33097,137.22444,981.27295,24.872086,122.34425,-359.4437,-473.27283
0.4499258,-0.24332723,9.783591,0.043385506,-0.005106449,0.05359447,-403.0,-274.0,-3.0,537410940.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.8264,87.33097,137.22731,981.27295,24.872086,125.982056,-359.49072,-473.2533
0.4453307,-0.23414294,9.778911,0.008385479,0.029893517,0.088594496,-405.0,-270.0,4.0,538713340.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.80931,87.33199,137.24802,981.27295,24.872086,129.59407,-352.00964,-459.94098
0.44073787,-0.22955097,9.783463,0.008385479,0.029893517,0.018594503,-398.0,-275.0,2.0,540015740.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.79483,87.33303,137.2546,981.27295,24.872086,116.95988,-361.56824,-463.62833
0.43614748,-0.22496027,9.783477,-0.026614487,0.029893517,0.018594503,-402.0,-271.0,5.0,541318100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.77025,87.33391,137.27902,981.27295,24.872086,124.17066,-353.9486,-457.9984
0.4361501,-0.23414373,9.783536,0.008385479,-0.005106449,0.018594503,-403.0,-275.0,3.0,542620500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.75752,87.334206,137.2907,981.27295,24.872086,126.06414,-361.73224,-461.65405
0.44992763,-0.2479193,9.779039,-0.026614487,-0.005106449,-0.016405523,-404.0,-275.0,1.0,543922900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.72957,87.333244,137.31934,981.27295,24.872086,127.86352,-361.663,-465.49527
0.4591136,-0.2571036,9.7837105,0.008385479,-0.005106449,-0.016405523,-403.0,-272.0,-1.0,545225300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.71072,87.33251,137.33966,981.27295,24.872086,125.95454,-355.65707,-469.49512
0.45911485,-0.25710428,9.783737,0.008385479,-0.005106449,-0.016405523,-404.0,-277.0,-3.0,546527600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.69193,87.33156,137.35843,981.27295,24.872086,127.87154,-365.40387,-473.1044
0.45452067,-0.25710258,9.783672,0.008385479,-0.005106449,0.018594503,-401.0,-270.0,-2.0,547830000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.67133,87.330894,137.37814,981.2734,24.876343,122.25992,-351.63724,-471.53287
0.4499317,-0.24792156,9.779128,0.0003643632,0.023332715,0.01093775,-403.0,-272.0,-1.0,549132400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.64813,87.33134,137.40268,981.2734,24.876343,125.95454,-355.65707,-469.49512
0.44534525,-0.24333297,9.783822,-0.034271,0.023332715,0.010573149,-402.0,-274.0,1.0,550434750.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.6149,87.33134,137.43427,981.2734,24.876343,124.202194,-359.65274,-465.56116
0.40404743,-0.22957242,9.738462,0.14072901,0.1633327,0.010573149,-400.0,-277.0,-2.0,551737150.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-154.61412,87.33707,137.4295,981.2734,24.876343,120.60568,-365.35617,-471.21796
1.1019475,0.06428027,9.7338705,-0.62927103,-3.0916674,-6.149427,-399.0,-278.0,-7.0,553039550.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-155.33362,87.255615,136.8113,981.2734,24.876343,118.76151,-367.06396,-480.8087
1.4600805,0.036731586,9.545621,3.3607292,4.783333,-35.86443,-404.0,-279.0,-2.0,554341900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.83022,87.34538,135.99722,981.26953,24.876343,127.92834,-369.37668,-471.08615
0.32599285,-0.41782182,9.844066,-1.7142711,-8.621668,-17.139427,-405.0,-272.0,-5.0,555644300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-157.62314,87.16758,135.51186,981.26953,24.876343,129.5533,-355.51862,-477.17746
-0.69330865,-0.5831139,9.880796,-0.20927101,-6.171667,5.2605734,-398.0,-269.0,-7.0,556946700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-157.78458,87.08194,135.23405,981.26953,24.876343,116.73089,-349.37152,-481.2359
-1.3866173,-0.8769666,9.89457,1.680729,-8.026668,12.540573,-405.0,-277.0,-4.0,558249000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-159.0541,86.94078,133.71086,981.26953,24.876343,129.68066,-365.381,-475.0201
-0.36272442,-0.6382113,10.183832,4.305729,3.0333328,49.395573,-388.0,-276.0,-1.0,559551400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-158.68439,87.05509,133.13025,981.26953,24.876343,98.76511,-363.15707,-469.45596
1.1937766,-0.39945602,10.064455,9.4157295,3.3133326,37.56557,-401.0,-276.0,3.0,560853800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-160.63405,87.16309,130.47249,981.2703,24.884567,122.44986,-363.64844,-461.6272
1.3544773,-0.3902731,11.3454685,20.580729,11.818333,21.430573,-399.0,-282.0,7.0,562156160.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-166.23828,87.49954,124.47277,981.2703,24.884567,118.99224,-375.56616,-453.6665
0.6749429,-0.3030356,12.80555,53.830727,46.958332,15.690574,-396.0,-285.0,8.0,563458560.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,169.72607,88.63326,100.15586,981.2703,24.884567,113.61587,-381.43158,-451.63116
-0.51883364,-0.39486456,12.727495,70.45573,58.333332,18.805573,-403.0,-290.0,11.0,564760960.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,113.64547,88.7262,43.243267,981.2703,24.884567,126.49508,-391.55148,-445.55453
-0.6565771,-0.1698836,11.946949,60.44573,52.908333,19.820574,-405.0,-292.0,21.0,566063360.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,84.09801,87.50597,13.180119,981.2703,24.884567,130.27753,-395.9888,-426.1875
-0.30762705,-0.07346317,11.363834,61.565727,47.343334,8.305573,-406.0,-297.0,25.0,567365700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,73.26703,86.090034,2.2091153,981.27203,24.884567,132.2531,-406.0139,-418.24396
-0.29844415,0.14692634,11.203134,57.82073,36.423332,4.000573,-409.0,-300.0,34.0,568668100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.56124,84.79854,-1.5534817,981.27203,24.884567,137.86821,-412.39154,-400.74622
-0.4545534,0.49128497,11.336286,58.940727,26.378334,5.8205733,-404.0,-302.0,37.0,569970500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,68.91577,83.5605,-2.2995646,981.27203,24.884567,128.85002,-416.3395,-394.92584
-0.70708305,0.60147977,11.533718,66.18573,24.733334,7.6755733,-406.0,-309.0,39.0,571272800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.05928,82.21464,-2.2929306,981.27203,24.884567,132.67201,-430.22177,-390.7307
-0.85860085,0.7759548,11.423524,72.52073,25.538334,5.890573,-410.0,-314.0,51.0,572575200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.31039,80.75754,-2.143271,981.27203,24.884567,140.18234,-440.68854,-367.35403
-0.68412584,1.0514417,10.583288,72.415726,26.378334,-0.7244269,-414.0,-316.0,61.0,573877600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.34466,79.30071,-2.0856109,981.2721,24.885696,147.60262,-445.1729,-347.9675
-0.4821021,1.0514417,9.490523,68.88073,27.358334,-9.999427,-415.0,-315.0,68.0,575179970.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.038086,77.90938,-2.1986108,981.2721,24.885696,149.4663,-443.5579,-334.52582
-0.757589,1.2718312,9.233403,66.04573,23.123333,-7.8994265,-416.0,-318.0,65.0,576482370.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.01952,76.59527,-2.059894,981.2721,24.885696,151.3265,-449.33188,-340.15332
-0.97797847,2.0248287,9.779785,64.99573,15.1433325,5.2605734,-414.0,-328.0,75.0,577784770.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,69.75256,75.339455,-1.4125912,981.2721,24.885696,148.02153,-469.3808,-320.45428
-0.8631923,2.612534,9.811926,71.43573,13.568333,10.930573,-414.0,-324.0,82.0,579087100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,70.75372,73.96832,-0.5942364,981.2721,24.885696,147.99576,-461.85263,-307.1615
-0.4086389,2.5941684,8.847721,70.31573,9.193333,15.970573,-414.0,-331.0,85.0,580389500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,71.98128,72.64487,0.3605494,981.2674,24.885696,148.1897,-475.73425,-301.0604
-0.004591448,2.3967361,7.8697424,59.29073,7.338333,6.0305734,-414.0,-329.0,90.0,581691900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,72.83008,71.535835,1.1202139,981.2674,24.885696,148.19145,-472.03976,-291.5258
-0.15610924,2.653857,7.67231,44.52073,0.5483327,1.1655731,-416.0,-329.0,96.0,582994300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,73.61295,70.72259,1.9167687,981.2674,24.885696,151.88782,-472.36508,-279.95343
-0.40404743,3.0716789,8.030443,39.34073,-9.776668,5.960573,-406.0,-333.0,97.0,584296640.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,74.84665,70.04528,3.0860574,981.2674,24.885696,133.80266,-480.02908,-277.94003
-0.7116745,3.3379831,8.3885765,38.815727,-15.4816675,9.950573,-406.0,-335.0,97.0,585599040.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,76.31671,69.39272,4.437803,981.2674,24.885696,133.8497,-483.9555,-277.84726
-0.9228811,3.3884888,8.507954,40.98573,-17.476667,15.305573,-402.0,-337.0,106.0,586901440.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,77.89092,68.69845,5.798773,981.26794,24.89193,126.708984,-488.20526,-260.46423
-0.89992386,3.3242087,8.30593,39.30573,-17.406666,15.865573,-406.0,-336.0,114.0,588203800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,79.35746,68.02581,7.0505605,981.26794,24.89193,134.03914,-486.70724,-245.06781
-0.6887173,3.3150258,7.9477973,32.16573,-15.831668,13.135573,-400.0,-335.0,109.0,589506200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,80.580154,67.47108,8.094104,981.26794,24.89193,123.0534,-484.37094,-254.80011
-0.56474817,3.2553368,7.6677184,20.860727,-11.001668,6.3805733,-402.0,-336.0,110.0,590808600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,81.33822,67.10875,8.781096,981.26794,24.89193,126.724495,-486.42758,-252.80875
-0.66576,3.4022632,7.8513765,11.725729,-8.691668,7.3605733,-401.0,-343.0,114.0,592110900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,81.92333,66.90772,9.260087,981.26794,24.89193,125.10929,-500.3321,-244.79193
-0.6565771,3.7512133,8.475814,10.430729,-5.296667,10.160573,-395.0,-340.0,113.0,593413300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,82.39974,66.71939,9.557237,981.2582,24.89193,114.11555,-494.25494,-246.91512
-0.5601567,4.159852,8.87527,19.600729,1.2833327,10.405573,-395.0,-341.0,115.0,594715700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,82.652275,66.33597,9.605647,981.2582,24.89193,114.15859,-496.3109,-243.01778
-0.34895006,4.1368947,8.310521,29.750729,9.578333,7.290573,-395.0,-338.0,117.0,596018100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,82.56499,65.73652,9.346881,981.2582,24.89193,114.10754,-490.51404,-239.30597
-0.087237515,3.6226528,7.25908,26.355728,14.968332,-0.40942687,-400.0,-347.0,117.0,597320450.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,82.12484,65.1909,8.860015,981.2582,24.89193,123.41377,-508.30048,-238.83972
-0.890741,4.086389,8.700794,-0.48927101,-0.46666718,-3.5594268,-405.0,-339.0,128.0,632484740.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,78.55045,63.029385,5.1264405,981.2547,24.921707,132.42743,-493.2227,-217.98178
